Position,Track Name,Artist,Streams,URL,Country,Start Date,End Date 
94,Ride,Twenty One Pilots,4915146,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,global,2017-02-10,2017-02-17
95,X (feat. Future),21 Savage,4759619,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,global,2017-02-10,2017-02-17
96,Romantic - NOTD Remix,Stanaj,4758699,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,global,2017-02-10,2017-02-17
97,No Lie,Sean Paul,4754384,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,global,2017-02-10,2017-02-17
98,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,4743512,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,global,2017-02-10,2017-02-17
99,Love Yourself,Justin Bieber,4741472,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,global,2017-02-10,2017-02-17
100,Cheap Thrills,Sia,4699279,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,global,2017-02-10,2017-02-17
101,Dile Que Tu Me Quieres,Ozuna,4697317,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,global,2017-02-10,2017-02-17
102,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,4692930,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,global,2017-02-10,2017-02-17
103,Perfect Strangers,Jonas Blue,4600701,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,global,2017-02-10,2017-02-17
104,The Greatest (feat. Kendrick Lamar),Sia,4556683,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,global,2017-02-10,2017-02-17
105,Faded,Alan Walker,4548615,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,global,2017-02-10,2017-02-17
106,Panda,Desiigner,4472769,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,global,2017-02-10,2017-02-17
107,Too Good,Drake,4446293,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,global,2017-02-10,2017-02-17
108,Oceans Away,A R I Z O N A,4441714,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,global,2017-02-10,2017-02-17
109,Swang,Rae Sremmurd,4431907,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,global,2017-02-10,2017-02-17
110,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,4417916,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,global,2017-02-10,2017-02-17
111,La Bicicleta,Carlos Vives,4395160,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,global,2017-02-10,2017-02-17
112,Sorry,Justin Bieber,4383231,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,global,2017-02-10,2017-02-17
113,This Is What You Came For (feat. Rihanna),Calvin Harris,4369403,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,global,2017-02-10,2017-02-17
114,"i hate u, i love u (feat. olivia o'brien)",gnash,4358763,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,global,2017-02-10,2017-02-17
115,The Other,Lauv,4341821,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,global,2017-02-10,2017-02-17
116,Sooner Or Later,Aaron Carter,4317374,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,global,2017-02-10,2017-02-17
117,goosebumps,Travis Scott,4302054,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,global,2017-02-10,2017-02-17
118,Love On The Brain,Rihanna,4277331,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,global,2017-02-10,2017-02-17
119,Traicionera,Sebastian Yatra,4272153,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,global,2017-02-10,2017-02-17
120,Deja Vu,J. Cole,4176678,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,global,2017-02-10,2017-02-17
121,7 Years,Lukas Graham,4132553,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,global,2017-02-10,2017-02-17
122,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,4128690,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,global,2017-02-10,2017-02-17
123,Not Going Home (feat. Gia Koka),DVBBS,4110582,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,global,2017-02-10,2017-02-17
124,Hello,Adele,4097337,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,global,2017-02-10,2017-02-17
125,Sneakin’,Drake,4096391,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,global,2017-02-10,2017-02-17
126,The Mack,Nevada,4080020,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,global,2017-02-10,2017-02-17
127,Light,San Holo,3994865,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,global,2017-02-10,2017-02-17
128,No Heart,21 Savage,3992391,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,global,2017-02-10,2017-02-17
129,Work,Rihanna,3987516,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,global,2017-02-10,2017-02-17
130,Gyal You A Party Animal - Remix,Charly Black,3986918,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,global,2017-02-10,2017-02-17
131,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,3923437,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,global,2017-02-10,2017-02-17
132,Controlla,Drake,3918856,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,global,2017-02-10,2017-02-17
133,La Rompe Corazones,Daddy Yankee,3899953,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,global,2017-02-10,2017-02-17
134,Fresh Eyes,Andy Grammer,3893776,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,global,2017-02-10,2017-02-17
135,Capsize,FRENSHIP,3866750,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,global,2017-02-10,2017-02-17
136,Be the One,Dua Lipa,3859511,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol,global,2017-02-10,2017-02-17
137,Needed Me,Rihanna,3839086,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,global,2017-02-10,2017-02-17
138,Send My Love (To Your New Lover),Adele,3799144,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,global,2017-02-10,2017-02-17
139,Shout Out to My Ex,Little Mix,3779530,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,global,2017-02-10,2017-02-17
140,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,3706122,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,global,2017-02-10,2017-02-17
141,Te Quiero Pa´Mi,Don Omar,3704035,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,global,2017-02-10,2017-02-17
142,Both (feat. Drake),Gucci Mane,3696277,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,global,2017-02-10,2017-02-17
143,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Nick Jonas,3655988,https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO,global,2017-02-10,2017-02-17
144,Look at Me!,XXXTENTACION,3618902,https://open.spotify.com/track/2oUuLLKS8WbF7ELJcwbqms,global,2017-02-10,2017-02-17
145,Andas En Mi Cabeza,Chino & Nacho,3605292,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,global,2017-02-10,2017-02-17
146,This Town,Niall Horan,3591480,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,global,2017-02-10,2017-02-17
147,All of Me,John Legend,3582194,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,global,2017-02-10,2017-02-17
148,Stay With Me,Sam Smith,3581581,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,global,2017-02-10,2017-02-17
149,Halo,Beyoncé,3574193,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,global,2017-02-10,2017-02-17
150,Setting Fires,The Chainsmokers,3571626,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,global,2017-02-10,2017-02-17
151,Cake By The Ocean,DNCE,3540502,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,global,2017-02-10,2017-02-17
152,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,3537121,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,global,2017-02-10,2017-02-17
153,Into You,Ariana Grande,3526711,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,global,2017-02-10,2017-02-17
154,Shaky Shaky,Daddy Yankee,3522607,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,global,2017-02-10,2017-02-17
155,Skin,Rag'n'Bone Man,3499093,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf,global,2017-02-10,2017-02-17
156,Love on Me,Galantis,3490766,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,global,2017-02-10,2017-02-17
157,The Ocean (feat. Shy Martin),Mike Perry,3450130,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,global,2017-02-10,2017-02-17
158,pick up the phone,Young Thug,3412657,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,global,2017-02-10,2017-02-17
159,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Sia,3399859,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ,global,2017-02-10,2017-02-17
160,Let It Go,James Bay,3394738,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,global,2017-02-10,2017-02-17
161,Hymn for the Weekend - Seeb Remix,Coldplay,3387500,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,global,2017-02-10,2017-02-17
162,Kelly Price (feat. Travis Scott),Migos,3386392,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld,global,2017-02-10,2017-02-17
163,Location,Khalid,3375409,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,global,2017-02-10,2017-02-17
164,Slippery (feat. Gucci Mane),Migos,3371445,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,global,2017-02-10,2017-02-17
165,Love$ick,Mura Masa,3371285,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,global,2017-02-10,2017-02-17
166,Take Me To Church,Hozier,3347525,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,global,2017-02-10,2017-02-17
167,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,3339931,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,global,2017-02-10,2017-02-17
168,Chillax (feat. Ky-Mani Marley),Farruko,3336816,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,global,2017-02-10,2017-02-17
169,Lean On (feat. MØ & DJ Snake),Major Lazer,3333560,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,global,2017-02-10,2017-02-17
170,Let Her Go,Passenger,3318718,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,global,2017-02-10,2017-02-17
171,I Love You,Axwell /\ Ingrosso,3305503,https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE,global,2017-02-10,2017-02-17
172,PILLOWTALK,ZAYN,3278130,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,global,2017-02-10,2017-02-17
173,Outlet,Desiigner,3262418,https://open.spotify.com/track/6E39QsoWB7JjphPF9xCQSN,global,2017-02-10,2017-02-17
174,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3248728,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,global,2017-02-10,2017-02-17
175,Six Feet Under,The Weeknd,3243484,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,global,2017-02-10,2017-02-17
176,Final Song,MØ,3228262,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,global,2017-02-10,2017-02-17
177,Dancing On My Own,Calum Scott,3227180,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,global,2017-02-10,2017-02-17
178,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,3190421,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,global,2017-02-10,2017-02-17
179,Never Be Like You,Flume,3178856,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,global,2017-02-10,2017-02-17
180,Middle,DJ Snake,3148635,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,global,2017-02-10,2017-02-17
181,Down,Marian Hill,3133345,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,global,2017-02-10,2017-02-17
182,So Good (feat. Ty Dolla $ign),Zara Larsson,3133256,https://open.spotify.com/track/54LGxQGf5LPXNGjtzDZ5IE,global,2017-02-10,2017-02-17
183,White Iverson,Post Malone,3111580,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,global,2017-02-10,2017-02-17
184,Stitches,Shawn Mendes,3108665,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,global,2017-02-10,2017-02-17
185,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,3101547,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,global,2017-02-10,2017-02-17
186,Borro Cassette,Maluma,3088576,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,global,2017-02-10,2017-02-17
187,Low Life (feat. The Weeknd),Future,3085762,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,global,2017-02-10,2017-02-17
188,Fast Car,Jonas Blue,3054814,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,global,2017-02-10,2017-02-17
189,"Me, Myself & I",G-Eazy,3046299,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,global,2017-02-10,2017-02-17
190,Thumbs,Sabrina Carpenter,3039572,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,global,2017-02-10,2017-02-17
191,Same Drugs,Chance the Rapper,3026088,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF,global,2017-02-10,2017-02-17
192,The Hills,The Weeknd,3019086,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,global,2017-02-10,2017-02-17
193,Magic,Thomas Gold,3007729,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7,global,2017-02-10,2017-02-17
194,'Till I Collapse,Eminem,2980703,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,global,2017-02-10,2017-02-17
195,Sacrifices,Big Sean,2978707,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5,global,2017-02-10,2017-02-17
196,Wonderwall - Remastered,Oasis,2968304,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,global,2017-02-10,2017-02-17
197,Tuesday,Burak Yeter,2935351,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,global,2017-02-10,2017-02-17
198,When We Were Young,Adele,2933368,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL,global,2017-02-10,2017-02-17
199,Sidewalks,The Weeknd,2931129,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,global,2017-02-10,2017-02-17
200,Hotline Bling,Drake,2923879,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,global,2017-02-10,2017-02-17
1,Shape of You,Ed Sheeran,53050188,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,global,2017-02-17,2017-02-24
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,30212156,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,global,2017-02-17,2017-02-24
3,It Ain't Me (with Selena Gomez),Kygo,29318031,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,global,2017-02-17,2017-02-24
4,Paris,The Chainsmokers,26910783,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,global,2017-02-17,2017-02-24
5,Despacito (Featuring Daddy Yankee),Luis Fonsi,26006251,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,global,2017-02-17,2017-02-24
6,Scared to Be Lonely,Martin Garrix,22617665,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,global,2017-02-17,2017-02-24
7,Chained To The Rhythm,Katy Perry,20445862,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,global,2017-02-17,2017-02-24
8,Castle on the Hill,Ed Sheeran,19573198,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,global,2017-02-17,2017-02-24
9,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,19012645,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,global,2017-02-17,2017-02-24
10,I Feel It Coming,The Weeknd,17968305,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,global,2017-02-17,2017-02-24
11,Issues,Julia Michaels,17187885,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,global,2017-02-17,2017-02-24
12,Say You Won't Let Go,James Arthur,16969619,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,global,2017-02-17,2017-02-24
13,Starboy,The Weeknd,16945436,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,global,2017-02-17,2017-02-24
14,Call On Me - Ryan Riback Extended Remix,Starley,16292572,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,global,2017-02-17,2017-02-24
15,Closer,The Chainsmokers,16280761,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,global,2017-02-17,2017-02-24
16,Bad and Boujee (feat. Lil Uzi Vert),Migos,15218094,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,global,2017-02-17,2017-02-24
17,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,13758798,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,global,2017-02-17,2017-02-24
18,Chantaje (feat. Maluma),Shakira,13412908,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,global,2017-02-17,2017-02-24
19,"How Far I'll Go - From ""Moana""",Alessia Cara,13301498,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,global,2017-02-17,2017-02-24
20,That's What I Like,Bruno Mars,13283582,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,global,2017-02-17,2017-02-24
21,Believer,Imagine Dragons,13118274,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,global,2017-02-17,2017-02-24
22,Bad Things (with Camila Cabello),Machine Gun Kelly,13061491,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,global,2017-02-17,2017-02-24
23,Just Hold On,Steve Aoki,12965543,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,global,2017-02-17,2017-02-24
24,Don't Wanna Know,Maroon 5,12355219,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,global,2017-02-17,2017-02-24
25,Weak,AJR,11877212,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,global,2017-02-17,2017-02-24
26,Solo Dance,Martin Jensen,11865457,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,global,2017-02-17,2017-02-24
27,Fake Love,Drake,11820506,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,global,2017-02-17,2017-02-24
28,Let Me Love You,DJ Snake,11720685,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,global,2017-02-17,2017-02-24
29,Cold,Maroon 5,11487524,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,global,2017-02-17,2017-02-24
30,24K Magic,Bruno Mars,11351944,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,global,2017-02-17,2017-02-24
31,All Night,The Vamps,11347477,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,global,2017-02-17,2017-02-24
32,All Time Low,Jon Bellion,11309485,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,global,2017-02-17,2017-02-24
33,Bounce Back,Big Sean,11211872,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,global,2017-02-17,2017-02-24
34,How Would You Feel (Paean),Ed Sheeran,11027495,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,global,2017-02-17,2017-02-24
35,iSpy (feat. Lil Yachty),KYLE,10833362,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,global,2017-02-17,2017-02-24
36,Hear Me Now,Alok,10527282,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,global,2017-02-17,2017-02-24
37,One Dance,Drake,10432920,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,global,2017-02-17,2017-02-24
38,El Amante,Nicky Jam,10287367,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,global,2017-02-17,2017-02-24
39,Reggaetón Lento (Bailemos),CNCO,9701364,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,global,2017-02-17,2017-02-24
40,Shed a Light,Robin Schulz,9566443,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,global,2017-02-17,2017-02-24
41,Don't Leave,Snakehips,9331622,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,global,2017-02-17,2017-02-24
42,Congratulations,Post Malone,9020037,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,global,2017-02-17,2017-02-24
43,Cold Water (feat. Justin Bieber & MØ),Major Lazer,8998209,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,global,2017-02-17,2017-02-24
44,In the Name of Love,Martin Garrix,8929256,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,global,2017-02-17,2017-02-24
45,Now and Later,Sage The Gemini,8841515,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,global,2017-02-17,2017-02-24
46,Side To Side,Ariana Grande,8623580,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,global,2017-02-17,2017-02-24
47,I Would Like,Zara Larsson,8259673,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,global,2017-02-17,2017-02-24
48,T-Shirt,Migos,8168550,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,global,2017-02-17,2017-02-24
49,Black Beatles,Rae Sremmurd,8047615,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,global,2017-02-17,2017-02-24
50,My Way,Calvin Harris,8040118,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,global,2017-02-17,2017-02-24
51,Starving,Hailee Steinfeld,7500766,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,global,2017-02-17,2017-02-24
52,You Don't Know Me - Radio Edit,Jax Jones,7284587,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,global,2017-02-17,2017-02-24
53,Sunset Lover,Petit Biscuit,7255048,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,global,2017-02-17,2017-02-24
54,Water Under the Bridge,Adele,7161516,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,global,2017-02-17,2017-02-24
55,I Got You,Bebe Rexha,7036360,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,global,2017-02-17,2017-02-24
56,Otra vez (feat. J Balvin),Zion & Lennox,6876114,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,global,2017-02-17,2017-02-24
57,Alone,Alan Walker,6844301,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,global,2017-02-17,2017-02-24
58,Human,Rag'n'Bone Man,6793483,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,global,2017-02-17,2017-02-24
